000934, 1.95, 2.43,-1.25,-0.01,-0.23, 1.01,-0.24,-0.11,-0.20
000945, 0.97, 3.06,-0.35, 0.00,-0.23, 0.99,-0.23,-0.11,-0.19
000964, 4.03, 5.01, 1.74, 0.00,-0.22, 0.96,-0.23,-0.11,-0.20
000975,-2.23, 3.69,-1.39,-0.03,-0.26, 0.98,-0.23,-0.11,-0.20
000986,-0.14, 0.97,-0.63,-0.03,-0.27, 1.00,-0.23,-0.11,-0.20
000997, 3.06, 1.18, 0.83,-0.03,-0.26, 0.98,-0.23,-0.11,-0.20
001009, 6.33, 1.53, 0.21,-0.03,-0.26, 0.94,-0.22,-0.11,-0.21
001020, 4.24,-1.32,-1.04,-0.02,-0.26, 0.97,-0.22,-0.11,-0.21
001031, 2.02, 0.21,-1.46,-0.02,-0.25, 0.99,-0.24,-0.11,-0.19
001042, 0.21, 1.11,-0.90,-0.02,-0.23, 0.99,-0.23,-0.11,-0.19
001075,-0.28, 1.04, 0.07,-0.02,-0.24, 0.99,-0.23,-0.11,-0.20
001086, 5.91,-3.41, 2.30,-0.02,-0.24, 0.98,-0.23,-0.11,-0.20
001097,-0.21,-1.32, 0.21,-0.03,-0.27, 0.98,-0.23,-0.11,-0.20
001108, 1.74, 1.95, 0.49,-0.03,-0.28, 0.96,-0.23,-0.11,-0.20
001119,10.92,-0.28, 1.11,-0.04,-0.27, 0.95,-0.22,-0.11,-0.20
001130,13.08,-0.49, 0.28,-0.03,-0.26, 0.96,-0.24,-0.11,-0.20
001141,10.37, 1.25,-1.95,-0.02,-0.23, 0.98,-0.23,-0.11,-0.20
001152, 6.33,-0.70,-2.23,-0.02,-0.22, 0.98,-0.23,-0.11,-0.20
001171, 0.42,-2.30,-3.06,-0.03,-0.24, 1.02,-0.23,-0.11,-0.20
001182, 1.81,-2.16,-1.04,-0.02,-0.22, 0.97,-0.23,-0.11,-0.20
001193,-5.15, 0.77,-2.30,-0.03,-0.28, 0.99,-0.23,-0.11,-0.21
001204, 2.09, 2.92, 0.97,-0.02,-0.25, 0.98,-0.23,-0.11,-0.20
001217, 2.43,-0.35, 1.32,-0.01,-0.23, 0.96,-0.22,-0.11,-0.20
001228, 1.81, 1.04, 2.02,-0.01,-0.23, 0.95,-0.23,-0.11,-0.20
001239, 4.87, 4.73, 0.42,-0.01,-0.24, 0.95,-0.23,-0.11,-0.20
001250, 5.15, 2.99,-0.42,-0.02,-0.23, 0.93,-0.23,-0.11,-0.20
001269,-0.83,-0.49,-2.64,-0.03,-0.24, 1.00,-0.23,-0.11,-0.22
001280,-2.64, 0.35,-0.63,-0.04,-0.23, 1.01,-0.23,-0.11,-0.20
001291,-3.90, 1.39,-0.63,-0.04,-0.23, 1.00,-0.24,-0.11,-0.20
001302, 1.32,-0.28, 1.25,-0.03,-0.23, 0.98,-0.23,-0.11,-0.20
001314, 8.90, 1.74, 2.09,-0.02,-0.23, 0.94,-0.22,-0.12,-0.20
001325, 2.50, 1.81, 0.42,-0.02,-0.24, 0.98,-0.23,-0.11,-0.20
001336, 1.81, 3.41, 0.28,-0.04,-0.25, 1.00,-0.23,-0.11,-0.20
001347,10.02, 0.90, 1.04,-0.03,-0.25, 0.99,-0.22,-0.11,-0.20
001366, 3.20,-1.67,-0.83,-0.02,-0.22, 0.98,-0.21,-0.11,-0.21
001377, 1.46,-1.39,-0.97,-0.02,-0.23, 0.98,-0.23,-0.11,-0.20
001388, 1.74,-1.95,-0.21,-0.03,-0.23, 0.99,-0.23,-0.11,-0.20
001399, 2.85,-0.35, 0.77,-0.03,-0.23, 0.99,-0.23,-0.11,-0.20
001412, 2.64, 1.53, 1.46,-0.03,-0.23, 0.99,-0.22,-0.11,-0.21
001423, 4.45, 0.63, 0.63,-0.04,-0.24, 0.99,-0.23,-0.11,-0.20
001434, 3.69,-0.77, 0.56,-0.02,-0.23, 0.97,-0.23,-0.11,-0.20
001445, 1.18,-0.56,-0.35,-0.03,-0.24, 0.99,-0.23,-0.10,-0.20
001463, 2.85, 2.92, 0.35,-0.01,-0.23, 0.95,-0.21,-0.11,-0.21
001474,-0.28, 2.43,-1.18,-0.02,-0.22, 0.95,-0.22,-0.10,-0.19
001485, 3.55,-2.23,-1.46,-0.03,-0.23, 0.95,-0.22,-0.10,-0.20
001496, 7.93,-4.24,-1.04,-0.02,-0.23, 0.99,-0.22,-0.11,-0.20
001509, 6.40,-2.85,-0.77,-0.02,-0.21, 0.99,-0.21,-0.11,-0.21
001520, 6.40,-2.23, 0.00,-0.02,-0.24, 1.00,-0.22,-0.10,-0.20
001531, 8.56, 2.23, 1.18,-0.02,-0.23, 0.98,-0.22,-0.10,-0.20
001542, 3.34, 3.20, 0.90,-0.03,-0.23, 0.99,-0.23,-0.11,-0.20
001560,-1.46, 4.24,-0.63,-0.03,-0.20, 1.01,-0.21,-0.11,-0.21
001732, 3.41, 6.05, 0.70,-0.05,-0.21, 0.98,-0.22,-0.10,-0.21
001743,16.49,-0.70, 3.34,-0.05,-0.22, 0.98,-0.21,-0.10,-0.21
001754,22.61, 2.57, 3.90,-0.04,-0.20, 0.96,-0.21,-0.10,-0.21
001772,23.65, 1.46, 2.99,-0.04,-0.19, 0.99,-0.19,-0.10,-0.22
001783,26.71, 2.64, 3.41,-0.05,-0.19, 1.02,-0.21,-0.10,-0.21
001794,26.50, 6.68, 4.66,-0.05,-0.20, 1.02,-0.21,-0.10,-0.21
001805,21.29, 6.33, 2.71,-0.04,-0.15, 0.97,-0.20,-0.10,-0.21
001824, 7.65, 6.40,-0.42,-0.05,-0.16, 0.99,-0.19,-0.11,-0.22
001835, 0.83, 7.17,-2.57,-0.06,-0.16, 1.01,-0.20,-0.10,-0.21
001846,-1.25, 5.29,-1.53,-0.05,-0.18, 0.99,-0.20,-0.10,-0.21
001857,-1.32, 5.77,-1.74,-0.05,-0.16, 0.99,-0.20,-0.10,-0.21
001869, 2.30, 4.80,-0.97,-0.05,-0.17, 0.99,-0.19,-0.11,-0.23
001880, 1.88, 1.74,-0.42,-0.05,-0.17, 1.01,-0.20,-0.10,-0.21
001891,-1.39,-1.88,-1.74,-0.06,-0.17, 1.00,-0.20,-0.10,-0.21
001902, 1.88, 3.06, 0.49,-0.05,-0.16, 1.02,-0.21,-0.10,-0.22
001921,-6.82, 2.71,-2.23,-0.06,-0.19, 1.00,-0.19,-0.10,-0.21
001932,-10.02,-0.35,-2.64,-0.06,-0.17, 0.99,-0.21,-0.10,-0.21
001943,-10.78,-2.99,-4.87,-0.05,-0.21, 1.03,-0.20,-0.09,-0.21
001954,-8.21, 4.52,-3.90,-0.06,-0.16, 0.98,-0.20,-0.09,-0.21
001970,-4.31,-3.41,-2.23,-0.05,-0.16, 0.99,-0.19,-0.10,-0.21
001981,-5.50,-4.10,-3.27,-0.04,-0.16, 0.97,-0.20,-0.10,-0.21
001992,-9.81,-3.41,-3.62,-0.04,-0.16, 0.98,-0.21,-0.10,-0.21
002003,-12.66,-0.42,-4.38,-0.05,-0.19, 1.01,-0.21,-0.10,-0.21
002018, 0.97, 1.81,-0.77,-0.06,-0.19, 1.02,-0.19,-0.10,-0.23
002029, 1.32, 1.67,-0.77,-0.05,-0.18, 0.99,-0.21,-0.10,-0.21
002040,-4.38, 4.80,-2.16,-0.06,-0.18, 0.98,-0.21,-0.10,-0.21
002051,-7.51, 3.83,-3.69,-0.06,-0.19, 1.00,-0.21,-0.10,-0.21
002063,-2.37, 0.07,-2.23,-0.07,-0.19, 1.01,-0.20,-0.10,-0.22
002074, 0.28, 2.16,-2.23,-0.05,-0.17, 0.99,-0.21,-0.10,-0.21
002085,-1.95, 2.23,-2.92,-0.05,-0.18, 0.95,-0.20,-0.10,-0.22
002096,-3.83,-0.97,-3.27,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002107,-3.20,-0.90,-3.62,-0.05,-0.20, 0.99,-0.21,-0.10,-0.22
002118, 0.21,-1.18,-2.57,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002129, 0.42,-1.04,-1.25,-0.05,-0.19, 1.00,-0.21,-0.10,-0.21
002140, 2.85,-2.30,-0.07,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
