000012, 1.39, 1.18,-0.70,-0.02,-0.03, 0.99,-0.09,-0.24,-0.39
000023, 1.25, 1.25,-0.49,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000034, 1.39, 1.11,-0.42,-0.02,-0.02, 0.98,-0.11,-0.24,-0.39
000045, 1.11, 1.04,-0.56,-0.02,-0.02, 0.98,-0.11,-0.24,-0.39
000089, 1.39, 1.18,-0.56,-0.02,-0.03, 0.99,-0.10,-0.24,-0.40
000100, 1.39, 1.18,-0.63,-0.02,-0.03, 0.98,-0.11,-0.25,-0.39
000111, 1.25, 1.25,-0.70,-0.02,-0.02, 0.99,-0.11,-0.24,-0.39
000122, 1.32, 1.18,-0.70,-0.02,-0.02, 0.99,-0.11,-0.24,-0.39
000133, 1.18, 0.97,-0.77,-0.02,-0.02, 0.98,-0.10,-0.25,-0.40
000144, 1.39, 1.18,-0.63,-0.02,-0.02, 0.98,-0.11,-0.24,-0.39
000155, 1.32, 1.11,-0.42,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000166, 1.60, 0.90,-0.77,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000184, 1.53, 0.97,-0.63,-0.02,-0.02, 0.98,-0.09,-0.25,-0.40
000195, 1.39, 1.18,-0.70,-0.02,-0.03, 0.99,-0.11,-0.24,-0.38
000206, 1.39, 1.18,-0.77,-0.02,-0.02, 0.98,-0.10,-0.24,-0.39
000217, 1.25, 1.18,-0.49,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000229, 1.39, 1.11,-0.63,-0.02,-0.03, 0.99,-0.10,-0.24,-0.39
000240, 1.32, 1.25,-0.70,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000251, 1.39, 1.25,-0.63,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000262, 1.25, 1.11,-0.70,-0.02,-0.02, 0.99,-0.10,-0.24,-0.39
000280, 1.32, 1.18,-0.56,-0.02,-0.02, 0.98,-0.10,-0.25,-0.39
000291, 1.32, 1.11,-0.63,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000302, 1.39, 1.18,-0.83,-0.02,-0.02, 0.98,-0.11,-0.24,-0.39
000313, 1.32, 1.11,-0.56,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000324, 1.25, 0.90,-0.77,-0.03,-0.04, 0.99,-0.09,-0.24,-0.40
000335, 1.25, 1.18,-0.70,-0.02,-0.04, 0.97,-0.09,-0.24,-0.40
000346, 1.39, 1.32,-0.70,-0.02,-0.03, 0.98,-0.09,-0.24,-0.40
000357, 1.25, 1.39,-0.63,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000375, 1.39, 1.11,-0.63,-0.02,-0.03, 0.98,-0.09,-0.24,-0.40
000386, 1.04, 1.04,-0.63,-0.02,-0.03, 0.99,-0.10,-0.24,-0.39
000397, 1.39, 1.04,-0.49,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000408, 1.32, 1.25,-0.77,-0.02,-0.03, 0.97,-0.11,-0.24,-0.39
000421, 1.32, 1.11,-0.56,-0.02,-0.04, 0.98,-0.10,-0.25,-0.40
000432, 1.32, 1.04,-0.70,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000443, 1.32, 1.32,-0.63,-0.02,-0.02, 0.99,-0.11,-0.24,-0.39
000454, 1.32, 1.39,-0.70,-0.02,-0.03, 0.99,-0.11,-0.24,-0.39
000472, 1.39, 1.25,-0.63,-0.03,-0.03, 0.99,-0.10,-0.25,-0.39
000483, 1.46, 0.97,-0.56,-0.02,-0.04, 0.99,-0.10,-0.25,-0.39
000494, 1.32, 1.18,-0.77,-0.02,-0.03, 0.98,-0.11,-0.24,-0.39
000505, 1.32, 0.97,-0.70,-0.02,-0.02, 0.99,-0.11,-0.24,-0.39
000518, 1.46, 1.32,-0.63,-0.02,-0.02, 0.99,-0.10,-0.25,-0.39
