000746, 3.48, 1.60,-1.67,-0.04, 0.12, 0.94,-0.12,-0.11,-0.22
000757, 2.09, 1.60,-1.81,-0.04, 0.13, 0.94,-0.13,-0.11,-0.23
000776, 2.85, 1.32,-1.11,-0.04, 0.13, 0.93,-0.12,-0.11,-0.23
000787, 2.09, 1.53,-1.32,-0.04, 0.14, 0.94,-0.13,-0.11,-0.23
000798, 0.83, 1.74,-1.39,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
000809, 1.46, 1.74,-1.25,-0.02, 0.12, 0.93,-0.13,-0.11,-0.23
000822, 1.81, 1.67,-1.67,-0.03, 0.12, 0.94,-0.13,-0.11,-0.24
000833, 2.57, 1.67,-1.67,-0.02, 0.12, 0.94,-0.13,-0.11,-0.23
000844, 2.30, 1.67,-1.88,-0.03, 0.12, 0.94,-0.13,-0.10,-0.23
000855, 2.92, 1.74,-1.74,-0.04, 0.12, 0.94,-0.12,-0.11,-0.22
000873, 2.92, 1.60,-1.67,-0.05, 0.14, 0.93,-0.12,-0.11,-0.24
000884, 2.71, 1.74,-1.74,-0.04, 0.14, 0.93,-0.12,-0.10,-0.23
000895, 1.81, 1.53,-1.53,-0.03, 0.13, 0.93,-0.13,-0.11,-0.22
000906, 0.83, 1.81,-1.25,-0.03, 0.12, 0.94,-0.13,-0.10,-0.22
000918, 1.32, 1.46,-1.46,-0.03, 0.12, 0.94,-0.11,-0.12,-0.23
000929, 1.74, 1.81,-1.60,-0.03, 0.11, 0.94,-0.13,-0.11,-0.23
000940, 2.85, 1.39,-1.74,-0.03, 0.12, 0.94,-0.13,-0.11,-0.23
000951, 3.06, 1.60,-1.81,-0.04, 0.13, 0.93,-0.12,-0.11,-0.23
000970, 4.87, 1.39,-2.02,-0.05, 0.14, 0.94,-0.12,-0.12,-0.24
000981, 3.48, 1.53,-1.67,-0.04, 0.14, 0.94,-0.12,-0.11,-0.23
000992, 1.81, 1.74,-1.32,-0.04, 0.13, 0.93,-0.12,-0.11,-0.23
001003, 0.21, 1.60,-1.04,-0.03, 0.12, 0.94,-0.13,-0.11,-0.23
001015, 2.99, 1.67,-1.53,-0.03, 0.12, 0.93,-0.12,-0.11,-0.23
001026, 2.43, 1.74,-1.53,-0.03, 0.12, 0.94,-0.13,-0.10,-0.23
001037, 1.81, 1.67,-1.60,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001048, 2.02, 1.53,-1.81,-0.04, 0.12, 0.94,-0.13,-0.11,-0.22
